date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:16:27	11710/11710	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:26%20GMT	https://www.craftrise.com.tr/haber/169	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/169.html	(from https://www.craftrise.com.tr/sayfa/4)
23:16:27	235348/235348	---M--	200	added ('OK')	image/png	etag:%2239754-5a6005eb9fc69%22	https://www.craftrise.com.tr/images/news/2f22bd43b4ac9e6156be802f06d97c4d.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/2f22bd43b4ac9e6156be802f06d97c4d.png	(from https://www.craftrise.com.tr/sayfa/4)
23:16:28	10943/10943	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:27%20GMT	https://www.craftrise.com.tr/haber/168	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/168.html	(from https://www.craftrise.com.tr/sayfa/4)
23:16:28	261357/261357	---M--	200	added ('OK')	image/png	etag:%223fced-5a49e771a575d%22	https://www.craftrise.com.tr/images/news/672d2c29cf56dd2ab4633994eeaa71d4.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/672d2c29cf56dd2ab4633994eeaa71d4.png	(from https://www.craftrise.com.tr/sayfa/4)
23:16:28	11730/11730	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:28%20GMT	https://www.craftrise.com.tr/haber/167	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/167.html	(from https://www.craftrise.com.tr/sayfa/4)
23:16:29	15514/15514	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:28%20GMT	https://www.craftrise.com.tr/sayfa/5	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/sayfa/5.html	(from https://www.craftrise.com.tr/sayfa/4)
23:16:29	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:29%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/sayfa/4)
23:16:30	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:29%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/oyuncu/CanarysS)
23:16:30	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:29%20GMT	https://www.craftrise.com.tr/images/games/arenapvp.jpg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/games/arenapvp.jpg	(from https://www.craftrise.com.tr/oyuncu/CanarysS)
23:16:30	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:30%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/oyuncu/CanarysS)
23:16:31	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:30%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/oyuncu/XkillerX71)
23:16:31	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:31%20GMT	https://www.craftrise.com.tr/images/games/arenapvp.jpg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/games/arenapvp.jpg	(from https://www.craftrise.com.tr/oyuncu/XkillerX71)
23:16:32	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:31%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/oyuncu/XkillerX71)
23:16:32	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:32%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/169)
23:16:33	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:32%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/169)
23:16:33	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:32%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/168)
23:16:33	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:33%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/168)
23:16:34	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:33%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/167)
23:16:34	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:34%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/167)
23:16:35	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:34%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/sayfa/5)
23:16:35	190753/190753	---M--	200	added ('OK')	image/png	etag:%222e921-5a3e59c1a79ea%22	https://www.craftrise.com.tr/images/news/0c0a3017abe79c3f9da5f9d782e88ce7.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/0c0a3017abe79c3f9da5f9d782e88ce7.png	(from https://www.craftrise.com.tr/sayfa/5)
23:16:35	11819/11819	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:35%20GMT	https://www.craftrise.com.tr/haber/166	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/166.html	(from https://www.craftrise.com.tr/sayfa/5)
23:16:36	11377/11377	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:35%20GMT	https://www.craftrise.com.tr/haber/165	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/165.html	(from https://www.craftrise.com.tr/sayfa/5)
23:16:36	443748/443748	---M--	200	added ('OK')	image/png	etag:%226c564-5a3dfdfc3f9e8%22	https://www.craftrise.com.tr/images/news/88c114a1c431d5023dff8d16807b9790.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/88c114a1c431d5023dff8d16807b9790.png	(from https://www.craftrise.com.tr/sayfa/5)
23:16:37	12146/12146	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:36%20GMT	https://www.craftrise.com.tr/haber/164	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/164.html	(from https://www.craftrise.com.tr/sayfa/5)
23:16:37	344589/344589	---M--	200	added ('OK')	image/png	etag:%225420d-5a2f11ef8d265%22	https://www.craftrise.com.tr/images/news/9c5af1142717019bb1613c313cb902f5.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/9c5af1142717019bb1613c313cb902f5.png	(from https://www.craftrise.com.tr/sayfa/5)
23:16:37	14942/14942	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:37%20GMT	https://www.craftrise.com.tr/sayfa/6	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/sayfa/6.html	(from https://www.craftrise.com.tr/sayfa/5)
23:16:38	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:37%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/sayfa/5)
23:16:38	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:38%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/166)
23:16:39	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:38%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/166)
23:16:39	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:39%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/165)
23:16:40	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:39%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/165)
23:16:40	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:39%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/164)
23:16:40	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:40%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/164)
23:16:41	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:40%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/sayfa/6)
23:16:41	13398/13398	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:41%20GMT	https://www.craftrise.com.tr/haber/163	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/163.html	(from https://www.craftrise.com.tr/sayfa/6)
23:16:42	65419/65419	---M--	200	added ('OK')	image/jpeg	etag:%22ff8b-59d203145c91c%22	https://www.craftrise.com.tr/images/news/90fc4c59f32a29fe8931b75465421364.jpg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/90fc4c59f32a29fe8931b75465421364.jpg	(from https://www.craftrise.com.tr/sayfa/6)
23:16:42	12011/12011	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:42%20GMT	https://www.craftrise.com.tr/haber/162	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/162.html	(from https://www.craftrise.com.tr/sayfa/6)
23:16:43	29887/29887	---M--	200	added ('OK')	image/jpeg	etag:%2274bf-59778f129f838%22	https://www.craftrise.com.tr/images/news/01abfe370572d3dab2794c0dbeafacc0.jpg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/01abfe370572d3dab2794c0dbeafacc0.jpg	(from https://www.craftrise.com.tr/sayfa/6)
23:16:43	10988/10988	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:43%20GMT	https://www.craftrise.com.tr/haber/161	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/161.html	(from https://www.craftrise.com.tr/sayfa/6)
23:16:44	13332/13332	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:43%20GMT	https://www.craftrise.com.tr/sayfa/7	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/sayfa/7.html	(from https://www.craftrise.com.tr/sayfa/6)
23:16:44	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:43%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/sayfa/6)
23:16:44	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:44%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/163)
23:16:45	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:44%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/163)
23:16:45	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:45%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/162)
23:16:46	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:45%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/162)
23:16:46	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:46%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/161)
23:16:47	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:46%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/161)
23:16:47	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:46%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/sayfa/7)
23:16:48	153462/153462	---M--	200	added ('OK')	image/jpeg	etag:%2225776-59778ec514d6a%22	https://www.craftrise.com.tr/images/news/0e8b07cc3a599358e7430337cc865d16.jpg	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/0e8b07cc3a599358e7430337cc865d16.jpg	(from https://www.craftrise.com.tr/sayfa/7)
23:16:48	11003/11003	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:47%20GMT	https://www.craftrise.com.tr/haber/160	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/160.html	(from https://www.craftrise.com.tr/sayfa/7)
23:16:49	246944/246944	---M--	200	added ('OK')	image/png	etag:%223c4a0-59778f0cf7319%22	https://www.craftrise.com.tr/images/news/5ae0cf5e95175aa4099f47fa6850e1bd.png	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/images/news/5ae0cf5e95175aa4099f47fa6850e1bd.png	(from https://www.craftrise.com.tr/sayfa/7)
23:16:49	12416/12416	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:49%20GMT	https://www.craftrise.com.tr/haber/158	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/haber/158.html	(from https://www.craftrise.com.tr/sayfa/7)
23:16:50	13332/13332	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2020:16:49%20GMT	https://www.craftrise.com.tr/sayfa/8	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/sayfa/8.html	(from https://www.craftrise.com.tr/sayfa/7)
23:16:50	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:50%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/sayfa/7)
23:16:50	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:50%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/160)
23:16:51	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:50%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/160)
23:16:51	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:51%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/haber/158)
23:16:52	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:51%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/haber/158)
23:16:52	1854/1854	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:52%20GMT	https://www.craftrise.com.tr/destek	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/destek	(from https://www.craftrise.com.tr/sayfa/8)
23:16:53	310/310	---MC-	302	error ('Found')	text/html	date:Sun,%2015%20Nov%202020%2020:16:52%20GMT	https://www.craftrise.com.tr/js/dist/skinview3d.min.js	C:/Users/tahal/Desktop/yasak/asdbasd/www.craftrise.com.tr/js/dist/skinview3d.min.js	(from https://www.craftrise.com.tr/sayfa/8)
